CUSTOMER_ID,FULL_NAME,EMAIL_ADDRESS,JOIN_DATE,LAST_DATE,RECENCY,CHURN,MONETARY,FREQUENCY,RFM_Score,Customer_segment,QUANTITY
12600.0,12600 ICONN Hack,12600@gmail.com,2010-12-03,2011-11-11,28,0.0,259.904,10,4.38,High value Customer,774
16013.0,16013 ICONN Hack,16013@gmail.com,2010-12-03,2011-12-06,3,0.0,790.0127659574467,47,4.94,Top Customers,15536
17949.0,17949 ICONN Hack,17949@gmail.com,2010-12-03,2011-12-08,1,0.0,1300.232888888889,45,4.97,Top Customers,30546
12779.0,12779 ICONN Hack,12779@gmail.com,2010-12-03,2011-11-02,37,1.0,497.66999999999996,8,4.18,High value Customer,2024
16926.0,16926 ICONN Hack,16926@gmail.com,2010-12-03,2010-12-03,371,1.0,230.25,1,0.74,Lost Customers,35
17787.0,17787 ICONN Hack,17787@gmail.com,2010-12-03,2011-07-10,152,1.0,466.2975,4,3.15,Medium Value Customer,910
12682.0,12682 ICONN Hack,12682@gmail.com,2010-12-03,2011-12-06,3,0.0,396.3941935483871,31,4.92,Top Customers,5575
14723.0,14723 ICONN Hack,14723@gmail.com,2010-12-03,2011-11-29,10,0.0,193.04999999999998,6,4.11,High value Customer,695
17954.0,17954 ICONN Hack,17954@gmail.com,2010-12-03,2011-12-04,5,0.0,194.39333333333335,12,4.67,Top Customers,2234
17819.0,17819 ICONN Hack,17819@gmail.com,2010-12-03,2011-09-29,71,1.0,529.2671428571429,7,3.94,Medium Value Customer,1031
12712.0,12712 ICONN Hack,12712@gmail.com,2010-12-03,2011-11-11,28,0.0,338.1638461538462,13,4.51,Top Customers,1062
15373.0,15373 ICONN Hack,15373@gmail.com,2010-12-03,2011-12-01,8,0.0,201.32583333333335,12,4.65,Top Customers,500
16140.0,16140 ICONN Hack,16140@gmail.com,2010-12-03,2011-10-05,65,1.0,362.59,2,2.19,Low Value Customers,730
17198.0,17198 ICONN Hack,17198@gmail.com,2010-12-03,2011-11-16,23,0.0,230.74,3,3.05,Medium Value Customer,357
17238.0,17238 ICONN Hack,17238@gmail.com,2010-12-03,2011-12-07,2,0.0,220.2735294117647,17,4.83,Top Customers,1822
12793.0,12793 ICONN Hack,12793@gmail.com,2010-12-03,2011-01-09,334,1.0,272.74,2,1.9,Low Value Customers,295
15769.0,15769 ICONN Hack,15769@gmail.com,2010-12-03,2011-12-02,7,0.0,2163.566153846154,26,4.86,Top Customers,29672
14396.0,14396 ICONN Hack,14396@gmail.com,2010-12-03,2011-10-05,65,1.0,243.995,2,2.19,Low Value Customers,225
14898.0,14898 ICONN Hack,14898@gmail.com,2010-12-03,2011-11-16,23,0.0,217.25333333333333,6,4.0,Medium Value Customer,1020
12725.0,12725 ICONN Hack,12725@gmail.com,2010-12-03,2010-12-03,371,1.0,427.8,1,0.74,Lost Customers,164
16725.0,16725 ICONN Hack,16725@gmail.com,2010-12-03,2011-02-10,302,1.0,111.57428571428571,7,3.68,Medium Value Customer,294
12395.0,12395 ICONN Hack,12395@gmail.com,2010-12-03,2011-11-20,19,0.0,251.5525,12,4.54,Top Customers,2118
16455.0,16455 ICONN Hack,16455@gmail.com,2010-12-03,2011-10-07,63,1.0,263.0257142857143,7,3.97,Medium Value Customer,988
13081.0,13081 ICONN Hack,13081@gmail.com,2010-12-03,2011-11-28,11,0.0,2576.1254545454544,11,4.56,Top Customers,19160
15545.0,15545 ICONN Hack,15545@gmail.com,2010-12-03,2011-10-16,54,1.0,146.35999999999999,2,2.23,Low Value Customers,163
17243.0,17243 ICONN Hack,17243@gmail.com,2010-12-05,2011-12-08,1,0.0,333.725,26,4.93,Top Customers,3370
15465.0,15465 ICONN Hack,15465@gmail.com,2010-12-05,2011-11-20,19,0.0,408.59,18,4.68,Top Customers,1257
13089.0,13089 ICONN Hack,13089@gmail.com,2010-12-05,2011-12-07,2,0.0,606.4518556701031,97,4.97,Top Customers,31070
16033.0,16033 ICONN Hack,16033@gmail.com,2010-12-05,2011-12-04,5,0.0,440.82,20,4.83,Top Customers,3539
13838.0,13838 ICONN Hack,13838@gmail.com,2010-12-05,2011-12-04,5,0.0,172.9325,4,3.64,Medium Value Customer,263
18055.0,18055 ICONN Hack,18055@gmail.com,2010-12-05,2011-12-02,7,0.0,678.419,10,4.56,Top Customers,2455
15038.0,15038 ICONN Hack,15038@gmail.com,2010-12-05,2011-10-12,58,1.0,117.58166666666666,6,3.83,Medium Value Customer,217
18109.0,18109 ICONN Hack,18109@gmail.com,2010-12-05,2011-12-08,1,0.0,309.7296153846154,26,4.93,Top Customers,4237
13069.0,13069 ICONN Hack,13069@gmail.com,2010-12-05,2011-12-09,0,0.0,184.83833333333334,24,4.93,Top Customers,5885
16241.0,16241 ICONN Hack,16241@gmail.com,2010-12-05,2011-11-30,9,0.0,200.6053846153846,13,4.67,Top Customers,1453
14800.0,14800 ICONN Hack,14800@gmail.com,2010-12-05,2011-10-23,47,1.0,361.645,12,4.38,High value Customer,3655
15708.0,15708 ICONN Hack,15708@gmail.com,2010-12-05,2011-10-30,40,1.0,480.6057142857143,7,4.05,High value Customer,1267
16839.0,16839 ICONN Hack,16839@gmail.com,2010-12-05,2011-12-01,8,0.0,488.06911764705876,34,4.87,Top Customers,8975
16168.0,16168 ICONN Hack,16168@gmail.com,2010-12-05,2011-11-29,10,0.0,140.28148148148148,27,4.83,Top Customers,1892
16931.0,16931 ICONN Hack,16931@gmail.com,2010-12-05,2011-12-04,5,0.0,219.24857142857144,21,4.84,Top Customers,3158
16814.0,16814 ICONN Hack,16814@gmail.com,2010-12-05,2011-11-25,14,0.0,309.95714285714286,21,4.76,Top Customers,2769
15351.0,15351 ICONN Hack,15351@gmail.com,2010-12-05,2011-11-27,12,0.0,280.0157142857143,7,4.24,High value Customer,753
13269.0,13269 ICONN Hack,13269@gmail.com,2010-12-05,2011-12-08,1,0.0,356.4153333333333,15,4.82,Top Customers,3514
14813.0,14813 ICONN Hack,14813@gmail.com,2010-12-05,2010-12-05,369,1.0,77.715,2,1.88,Low Value Customers,67
12567.0,12567 ICONN Hack,12567@gmail.com,2010-12-05,2011-11-17,22,0.0,940.128,10,4.42,High value Customer,4305
17062.0,17062 ICONN Hack,17062@gmail.com,2010-12-05,2011-01-30,313,1.0,134.5925,4,3.0,Low Value Customers,430
15332.0,15332 ICONN Hack,15332@gmail.com,2010-12-05,2010-12-08,366,1.0,415.265,4,2.98,Low Value Customers,652
14810.0,14810 ICONN Hack,14810@gmail.com,2010-12-05,2011-10-30,40,1.0,189.80727272727273,11,4.36,High value Customer,1016
16353.0,16353 ICONN Hack,16353@gmail.com,2010-12-05,2011-12-06,3,0.0,290.24826086956523,23,4.88,Top Customers,2006
18118.0,18118 ICONN Hack,18118@gmail.com,2010-12-05,2011-11-29,10,0.0,217.45461538461538,26,4.82,Top Customers,2882
13831.0,13831 ICONN Hack,13831@gmail.com,2010-12-05,2011-11-23,16,0.0,367.16499999999996,6,4.06,High value Customer,745
13506.0,13506 ICONN Hack,13506@gmail.com,2010-12-05,2011-01-27,316,1.0,229.26,2,1.91,Low Value Customers,324
17796.0,17796 ICONN Hack,17796@gmail.com,2010-12-05,2011-10-30,40,1.0,174.475,4,3.38,Medium Value Customer,178
15716.0,15716 ICONN Hack,15716@gmail.com,2010-12-05,2011-07-17,145,1.0,279.7025,4,3.15,Medium Value Customer,744
18156.0,18156 ICONN Hack,18156@gmail.com,2010-12-05,2011-11-27,12,0.0,367.47,2,2.48,Low Value Customers,301
16983.0,16983 ICONN Hack,16983@gmail.com,2010-12-05,2011-11-27,12,0.0,275.89285714285717,7,4.24,High value Customer,1379
17059.0,17059 ICONN Hack,17059@gmail.com,2010-12-05,2011-11-10,29,0.0,619.008,5,3.75,Medium Value Customer,1855
16327.0,16327 ICONN Hack,16327@gmail.com,2010-12-05,2011-11-25,14,0.0,640.7033333333334,6,4.08,High value Customer,2571
17211.0,17211 ICONN Hack,17211@gmail.com,2010-12-05,2011-11-13,26,0.0,289.65250000000003,8,4.24,High value Customer,1323
17026.0,17026 ICONN Hack,17026@gmail.com,2010-12-05,2011-06-07,185,1.0,77.415,2,2.02,Low Value Customers,97
15570.0,15570 ICONN Hack,15570@gmail.com,2010-12-05,2011-12-02,7,0.0,347.1266666666667,12,4.66,Top Customers,2067
15880.0,15880 ICONN Hack,15880@gmail.com,2010-12-05,2010-12-05,369,1.0,343.28000000000003,1,0.74,Lost Customers,211
16718.0,16718 ICONN Hack,16718@gmail.com,2010-12-05,2010-12-05,369,1.0,623.75,1,0.74,Lost Customers,413
15808.0,15808 ICONN Hack,15808@gmail.com,2010-12-05,2011-02-06,306,1.0,933.7425000000001,4,3.01,Medium Value Customer,1343
17858.0,17858 ICONN Hack,17858@gmail.com,2010-12-05,2011-12-04,5,0.0,429.6383333333333,12,4.67,Top Customers,2706
16393.0,16393 ICONN Hack,16393@gmail.com,2010-12-05,2011-12-07,2,0.0,234.32384615384615,13,4.75,Top Customers,1576
14527.0,14527 ICONN Hack,14527@gmail.com,2010-12-05,2011-12-07,2,0.0,154.7058181818182,55,4.96,Top Customers,2089
14161.0,14161 ICONN Hack,14161@gmail.com,2010-12-05,2011-05-08,215,1.0,370.17333333333335,3,2.65,Low Value Customers,455
17863.0,17863 ICONN Hack,17863@gmail.com,2010-12-05,2011-10-11,59,1.0,526.6666666666666,6,3.82,Medium Value Customer,2638
16411.0,16411 ICONN Hack,16411@gmail.com,2010-12-05,2011-11-20,19,0.0,107.325,2,2.42,Low Value Customers,132
16402.0,16402 ICONN Hack,16402@gmail.com,2010-12-05,2011-03-20,264,1.0,149.8,2,1.95,Low Value Customers,149
15023.0,15023 ICONN Hack,15023@gmail.com,2010-12-05,2011-12-06,3,0.0,618.4327272727273,11,4.65,Top Customers,2871
17402.0,17402 ICONN Hack,17402@gmail.com,2010-12-05,2011-12-05,4,0.0,202.60384615384615,13,4.72,Top Customers,701
15426.0,15426 ICONN Hack,15426@gmail.com,2010-12-05,2011-11-20,19,0.0,289.478,5,3.82,Medium Value Customer,674
12647.0,12647 ICONN Hack,12647@gmail.com,2010-12-05,2011-11-17,22,0.0,310.23499999999996,12,4.52,Top Customers,1432
15894.0,15894 ICONN Hack,15894@gmail.com,2010-12-05,2011-03-31,253,1.0,131.775,2,1.96,Low Value Customers,168
15867.0,15867 ICONN Hack,15867@gmail.com,2010-12-05,2011-12-04,5,0.0,254.176,15,4.75,Top Customers,2054
12472.0,12472 ICONN Hack,12472@gmail.com,2010-12-05,2011-11-07,32,1.0,938.8728571428572,7,4.09,High value Customer,4148
14506.0,14506 ICONN Hack,14506@gmail.com,2010-12-05,2011-11-22,17,0.0,402.434,5,3.84,Medium Value Customer,730
15555.0,15555 ICONN Hack,15555@gmail.com,2010-12-05,2011-11-27,12,0.0,300.323125,16,4.7,Top Customers,4439
13034.0,13034 ICONN Hack,13034@gmail.com,2010-12-05,2011-10-16,54,1.0,321.385,2,2.23,Low Value Customers,369
15889.0,15889 ICONN Hack,15889@gmail.com,2010-12-05,2011-07-06,156,1.0,223.435,2,2.05,Low Value Customers,215
15953.0,15953 ICONN Hack,15953@gmail.com,2010-12-05,2011-11-24,15,0.0,207.42249999999999,8,4.34,High value Customer,892
16143.0,16143 ICONN Hack,16143@gmail.com,2010-12-05,2011-12-06,3,0.0,404.1566666666667,6,4.19,High value Customer,919
12720.0,12720 ICONN Hack,12720@gmail.com,2010-12-05,2011-12-07,2,0.0,231.26919999999998,25,4.91,Top Customers,4672
16422.0,16422 ICONN Hack,16422@gmail.com,2010-12-05,2011-11-22,17,0.0,680.086274509804,51,4.81,Top Customers,33704
12747.0,12747 ICONN Hack,12747@gmail.com,2010-12-05,2011-12-07,2,0.0,381.4554545454546,11,4.67,Top Customers,1275
15502.0,15502 ICONN Hack,15502@gmail.com,2010-12-05,2011-11-24,15,0.0,865.4108333333334,12,4.58,Top Customers,4236
12763.0,12763 ICONN Hack,12763@gmail.com,2010-12-05,2011-07-24,138,1.0,247.04,2,2.06,Low Value Customers,316
14081.0,14081 ICONN Hack,14081@gmail.com,2010-12-05,2011-02-10,302,1.0,467.26,2,1.92,Low Value Customers,596
17965.0,17965 ICONN Hack,17965@gmail.com,2010-12-05,2011-11-02,37,1.0,187.32642857142858,14,4.48,High value Customer,1556
14404.0,14404 ICONN Hack,14404@gmail.com,2010-12-05,2011-11-06,33,1.0,245.72,6,3.93,Medium Value Customer,839
13579.0,13579 ICONN Hack,13579@gmail.com,2010-12-05,2011-11-25,14,0.0,233.51999999999998,2,2.47,Low Value Customers,176
13174.0,13174 ICONN Hack,13174@gmail.com,2010-12-05,2011-11-23,16,0.0,939.0100000000001,3,3.11,Medium Value Customer,1395
15987.0,15987 ICONN Hack,15987@gmail.com,2010-12-06,2011-11-27,12,0.0,207.32571428571433,7,4.24,High value Customer,1556
17677.0,17677 ICONN Hack,17677@gmail.com,2010-12-06,2011-12-08,1,0.0,545.441,30,4.95,Top Customers,9775
13652.0,13652 ICONN Hack,13652@gmail.com,2010-12-06,2011-10-25,45,1.0,365.02666666666664,3,2.92,Low Value Customers,578
17428.0,17428 ICONN Hack,17428@gmail.com,2010-12-06,2011-12-09,0,0.0,616.3160714285714,28,4.95,Top Customers,9474
16858.0,16858 ICONN Hack,16858@gmail.com,2010-12-06,2010-12-06,368,1.0,375.69000000000005,1,0.74,Lost Customers,91
16161.0,16161 ICONN Hack,16161@gmail.com,2010-12-06,2011-12-08,1,0.0,293.45052631578943,19,4.88,Top Customers,2599
18219.0,18219 ICONN Hack,18219@gmail.com,2010-12-06,2011-12-07,2,0.0,206.977,10,4.61,Top Customers,885
14293.0,14293 ICONN Hack,14293@gmail.com,2010-12-06,2011-12-06,3,0.0,261.64,4,3.67,Medium Value Customer,709
14748.0,14748 ICONN Hack,14748@gmail.com,2010-12-06,2011-11-10,29,0.0,283.15,5,3.75,Medium Value Customer,1223
16638.0,16638 ICONN Hack,16638@gmail.com,2010-12-06,2011-11-17,22,0.0,168.072,10,4.42,High value Customer,1255
17674.0,17674 ICONN Hack,17674@gmail.com,2010-12-06,2011-09-26,74,1.0,275.52,2,2.16,Low Value Customers,672
12808.0,12808 ICONN Hack,12808@gmail.com,2010-12-06,2011-11-03,36,1.0,161.21666666666667,3,2.96,Low Value Customers,188
13094.0,13094 ICONN Hack,13094@gmail.com,2010-12-06,2011-11-18,21,0.0,160.61,12,4.53,Top Customers,1716
15899.0,15899 ICONN Hack,15899@gmail.com,2010-12-06,2010-12-06,368,1.0,56.25,1,0.74,Lost Customers,39
12708.0,12708 ICONN Hack,12708@gmail.com,2010-12-06,2011-11-10,29,0.0,271.291,10,4.37,High value Customer,1307
15898.0,15898 ICONN Hack,15898@gmail.com,2010-12-06,2011-12-08,1,0.0,277.776,5,4.01,High value Customer,570
14443.0,14443 ICONN Hack,14443@gmail.com,2010-12-06,2011-10-17,53,1.0,355.05,4,3.33,Medium Value Customer,938
17691.0,17691 ICONN Hack,17691@gmail.com,2010-12-06,2010-12-16,358,1.0,145.2,2,1.89,Low Value Customers,134
17227.0,17227 ICONN Hack,17227@gmail.com,2010-12-06,2011-11-21,18,0.0,156.5533333333333,6,4.04,High value Customer,741
15039.0,15039 ICONN Hack,15039@gmail.com,2010-12-06,2011-11-30,9,0.0,423.7114893617021,47,4.88,Top Customers,9209
15919.0,15919 ICONN Hack,15919@gmail.com,2010-12-06,2011-11-20,19,0.0,319.94500000000005,2,2.42,Low Value Customers,545
13497.0,13497 ICONN Hack,13497@gmail.com,2010-12-06,2011-03-02,282,1.0,174.025,2,1.93,Low Value Customers,163
15860.0,15860 ICONN Hack,15860@gmail.com,2010-12-06,2011-10-30,40,1.0,122.15125,8,4.17,High value Customer,440
14189.0,14189 ICONN Hack,14189@gmail.com,2010-12-06,2011-12-07,2,0.0,310.272,15,4.8,Top Customers,3937
15304.0,15304 ICONN Hack,15304@gmail.com,2010-12-06,2011-10-10,60,1.0,86.8,8,4.09,High value Customer,104
14344.0,14344 ICONN Hack,14344@gmail.com,2010-12-06,2011-08-04,127,1.0,111.24125000000001,8,3.96,Medium Value Customer,477
16719.0,16719 ICONN Hack,16719@gmail.com,2010-12-06,2011-11-25,14,0.0,255.77428571428572,7,4.23,High value Customer,1204
15048.0,15048 ICONN Hack,15048@gmail.com,2010-12-06,2011-10-05,65,1.0,96.0125,4,3.29,Medium Value Customer,195
15301.0,15301 ICONN Hack,15301@gmail.com,2010-12-06,2011-10-20,50,1.0,422.5291666666667,12,4.37,High value Customer,2775
14708.0,14708 ICONN Hack,14708@gmail.com,2010-12-06,2011-12-07,2,0.0,375.45666666666665,3,3.25,Medium Value Customer,621
16898.0,16898 ICONN Hack,16898@gmail.com,2010-12-06,2011-11-13,26,0.0,169.60333333333332,3,3.02,Medium Value Customer,419
14825.0,14825 ICONN Hack,14825@gmail.com,2010-12-06,2011-12-06,3,0.0,185.57583333333332,12,4.7,Top Customers,991
18113.0,18113 ICONN Hack,18113@gmail.com,2010-12-06,2010-12-06,368,1.0,76.32000000000001,1,0.74,Lost Customers,72
17596.0,17596 ICONN Hack,17596@gmail.com,2010-12-06,2011-11-16,23,0.0,403.99000000000007,7,4.15,High value Customer,4400
15078.0,15078 ICONN Hack,15078@gmail.com,2010-12-06,2011-12-02,7,0.0,304.4721875,32,4.88,Top Customers,5105
14085.0,14085 ICONN Hack,14085@gmail.com,2010-12-06,2011-12-07,2,0.0,247.14111111111112,18,4.85,Top Customers,3184
17860.0,17860 ICONN Hack,17860@gmail.com,2010-12-06,2010-12-06,368,1.0,252.8,1,0.74,Lost Customers,104
13155.0,13155 ICONN Hack,13155@gmail.com,2010-12-06,2011-11-06,33,1.0,242.94,4,3.41,Medium Value Customer,497
15028.0,15028 ICONN Hack,15028@gmail.com,2010-12-06,2011-12-01,8,0.0,156.7825,4,3.62,Medium Value Customer,459
16919.0,16919 ICONN Hack,16919@gmail.com,2010-12-06,2011-07-06,156,1.0,236.0409090909091,11,4.12,High value Customer,1413
17259.0,17259 ICONN Hack,17259@gmail.com,2010-12-06,2011-07-14,148,1.0,301.685,2,2.06,Low Value Customers,410
17019.0,17019 ICONN Hack,17019@gmail.com,2010-12-06,2011-11-28,11,0.0,318.1525,4,3.58,Medium Value Customer,827
16722.0,16722 ICONN Hack,16722@gmail.com,2010-12-06,2011-11-22,17,0.0,363.9084615384615,13,4.6,Top Customers,5001
15882.0,15882 ICONN Hack,15882@gmail.com,2010-12-06,2011-05-25,198,1.0,129.09,4,3.1,Medium Value Customer,276
14667.0,14667 ICONN Hack,14667@gmail.com,2010-12-06,2011-11-29,10,0.0,369.648,25,4.81,Top Customers,5385
16710.0,16710 ICONN Hack,16710@gmail.com,2010-12-06,2011-11-20,19,0.0,248.304,10,4.44,High value Customer,1836
15984.0,15984 ICONN Hack,15984@gmail.com,2010-12-06,2011-12-07,2,0.0,283.767,10,4.61,Top Customers,1843
14487.0,14487 ICONN Hack,14487@gmail.com,2010-12-06,2011-11-13,26,0.0,199.38833333333335,6,3.97,Medium Value Customer,735
17682.0,17682 ICONN Hack,17682@gmail.com,2010-12-06,2011-11-29,10,0.0,412.3883333333333,6,4.11,High value Customer,1367
16658.0,16658 ICONN Hack,16658@gmail.com,2010-12-06,2010-12-06,368,1.0,123.24,1,0.74,Lost Customers,40
16550.0,16550 ICONN Hack,16550@gmail.com,2010-12-06,2011-08-23,108,1.0,459.79400000000004,5,3.5,Medium Value Customer,1540
17068.0,17068 ICONN Hack,17068@gmail.com,2010-12-06,2011-11-27,12,0.0,216.76857142857145,21,4.77,Top Customers,2164
15356.0,15356 ICONN Hack,15356@gmail.com,2010-12-06,2011-11-08,31,1.0,276.65,10,4.35,High value Customer,1673
17223.0,17223 ICONN Hack,17223@gmail.com,2010-12-06,2011-02-02,310,1.0,213.395,2,1.91,Low Value Customers,112
16817.0,16817 ICONN Hack,16817@gmail.com,2010-12-06,2011-12-07,2,0.0,178.30555555555554,9,4.55,Top Customers,822
13030.0,13030 ICONN Hack,13030@gmail.com,2010-12-06,2011-11-28,11,0.0,399.74,2,2.49,Low Value Customers,394
17191.0,17191 ICONN Hack,17191@gmail.com,2010-12-06,2011-11-11,28,0.0,299.30428571428575,7,4.12,High value Customer,1167
15194.0,15194 ICONN Hack,15194@gmail.com,2010-12-06,2011-12-06,3,0.0,507.76866666666666,15,4.78,Top Customers,5703
14409.0,14409 ICONN Hack,14409@gmail.com,2010-12-06,2011-09-29,71,1.0,343.24166666666673,6,3.78,Medium Value Customer,1230
16654.0,16654 ICONN Hack,16654@gmail.com,2010-12-06,2011-07-21,141,1.0,150.3175,4,3.16,Medium Value Customer,282
13495.0,13495 ICONN Hack,13495@gmail.com,2010-12-06,2011-12-02,7,0.0,408.974,5,3.94,Medium Value Customer,829
17519.0,17519 ICONN Hack,17519@gmail.com,2010-12-06,2011-11-22,17,0.0,307.33666666666664,6,4.05,High value Customer,1236
17218.0,17218 ICONN Hack,17218@gmail.com,2010-12-06,2011-12-05,4,0.0,196.072,10,4.58,Top Customers,958
17812.0,17812 ICONN Hack,17812@gmail.com,2010-12-06,2011-11-27,12,0.0,183.04,4,3.57,Medium Value Customer,350
14215.0,14215 ICONN Hack,14215@gmail.com,2010-12-06,2011-11-28,11,0.0,298.2866666666667,6,4.1,High value Customer,1358
15602.0,15602 ICONN Hack,15602@gmail.com,2010-12-06,2011-12-01,8,0.0,144.20777777777778,9,4.49,High value Customer,1141
17320.0,17320 ICONN Hack,17320@gmail.com,2010-12-06,2011-08-31,100,1.0,400.20666666666665,3,2.77,Low Value Customers,634
12913.0,12913 ICONN Hack,12913@gmail.com,2010-12-06,2011-12-05,4,0.0,496.726,5,3.96,Medium Value Customer,1419
17869.0,17869 ICONN Hack,17869@gmail.com,2010-12-06,2011-08-24,107,1.0,85.636,5,3.5,Medium Value Customer,111
13564.0,13564 ICONN Hack,13564@gmail.com,2010-12-06,2011-07-18,144,1.0,583.0066666666667,3,2.72,Low Value Customers,661
13963.0,13963 ICONN Hack,13963@gmail.com,2010-12-07,2011-02-04,308,1.0,166.135,4,3.01,Medium Value Customer,460
17450.0,17450 ICONN Hack,17450@gmail.com,2010-12-07,2011-12-01,8,0.0,4229.365,46,4.89,Top Customers,69993
17091.0,17091 ICONN Hack,17091@gmail.com,2010-12-07,2011-12-07,2,0.0,425.3066666666667,9,4.55,Top Customers,1746
17470.0,17470 ICONN Hack,17470@gmail.com,2010-12-07,2011-10-26,44,1.0,225.01399999999998,5,3.67,Medium Value Customer,1675
17616.0,17616 ICONN Hack,17616@gmail.com,2010-12-07,2011-06-19,173,1.0,190.39999999999998,3,2.69,Low Value Customers,224
15649.0,15649 ICONN Hack,15649@gmail.com,2010-12-07,2011-01-07,336,1.0,408.0,2,1.9,Low Value Customers,192
12681.0,12681 ICONN Hack,12681@gmail.com,2010-12-07,2011-11-25,14,0.0,626.7063636363636,22,4.77,Top Customers,7536
14907.0,14907 ICONN Hack,14907@gmail.com,2010-12-07,2011-12-06,3,0.0,500.15714285714284,7,4.34,High value Customer,1691
17735.0,17735 ICONN Hack,17735@gmail.com,2010-12-07,2011-12-07,2,0.0,690.001052631579,19,4.86,Top Customers,8439
16059.0,16059 ICONN Hack,16059@gmail.com,2010-12-07,2011-10-05,65,1.0,243.30999999999997,6,3.8,Medium Value Customer,643
17720.0,17720 ICONN Hack,17720@gmail.com,2010-12-07,2011-11-13,26,0.0,298.985,4,3.46,Medium Value Customer,576
15018.0,15018 ICONN Hack,15018@gmail.com,2010-12-07,2011-11-01,38,1.0,165.40333333333334,3,2.95,Low Value Customers,189
15838.0,15838 ICONN Hack,15838@gmail.com,2010-12-07,2011-11-28,11,0.0,1770.6884210526316,19,4.76,Top Customers,18368
14733.0,14733 ICONN Hack,14733@gmail.com,2010-12-07,2011-11-23,16,0.0,798.8258333333333,12,4.57,Top Customers,3764
13756.0,13756 ICONN Hack,13756@gmail.com,2010-12-07,2011-12-07,2,0.0,370.68,14,4.78,Top Customers,3188
14176.0,14176 ICONN Hack,14176@gmail.com,2010-12-07,2011-02-15,297,1.0,144.22500000000002,4,3.01,Medium Value Customer,209
15353.0,15353 ICONN Hack,15353@gmail.com,2010-12-07,2011-03-30,254,1.0,388.51,2,1.96,Low Value Customers,343
18119.0,18119 ICONN Hack,18119@gmail.com,2010-12-07,2010-12-07,367,1.0,181.12,1,0.74,Lost Customers,125
17491.0,17491 ICONN Hack,17491@gmail.com,2010-12-07,2011-12-08,1,0.0,355.887,10,4.63,Top Customers,2013
14282.0,14282 ICONN Hack,14282@gmail.com,2010-12-07,2011-12-06,3,0.0,248.62266666666667,15,4.78,Top Customers,2668
13569.0,13569 ICONN Hack,13569@gmail.com,2010-12-07,2011-11-22,17,0.0,186.875,2,2.44,Low Value Customers,164
14673.0,14673 ICONN Hack,14673@gmail.com,2010-12-07,2011-12-06,3,0.0,347.28000000000003,5,3.98,Medium Value Customer,1004
13488.0,13488 ICONN Hack,13488@gmail.com,2010-12-07,2011-11-22,17,0.0,689.87,13,4.6,Top Customers,4518
16221.0,16221 ICONN Hack,16221@gmail.com,2010-12-07,2011-11-03,36,1.0,288.2866666666667,3,2.96,Low Value Customers,717
15002.0,15002 ICONN Hack,15002@gmail.com,2010-12-07,2011-08-16,115,1.0,410.44,4,3.18,Medium Value Customer,862
15965.0,15965 ICONN Hack,15965@gmail.com,2010-12-07,2011-11-22,17,0.0,211.41,4,3.53,Medium Value Customer,453
15024.0,15024 ICONN Hack,15024@gmail.com,2010-12-07,2011-11-30,9,0.0,166.133,10,4.53,Top Customers,920
17675.0,17675 ICONN Hack,17675@gmail.com,2010-12-07,2011-12-08,1,0.0,657.2348387096774,31,4.95,Top Customers,8360
